id,application,owner,link,score_us,score_br,score_ng,score_in,score_de,score_au
id6744290388,Splash - Party Spiele,Cranberry Apps,https://apps.apple.com/de/app/splash-party-spiele/id6744290388,0,0,0,0,0.017857142857142856,0
/id407932476,MeinMagenta: Handy & Festnetz,Telekom Deutschland GmbH,https://apps.apple.com/de/app/meinmagenta-handy-festnetz/id407932476,0,0,0,0,0.01694915254237288,0
/id714121079,REWE - Supermarkt,REWE Markt GmbH,https://apps.apple.com/de/app/rewe-supermarkt/id714121079,0,0,0,0,0.016666666666666666,0
/id943905271,Wolt - Essen Bestellen & mehr,Wolt Oy,https://apps.apple.com/de/app/wolt-essen-bestellen-mehr/id943905271,0,0,0,0,0.016129032258064516,0
/id926186904,Untis Mobile,Untis GmbH,https://apps.apple.com/de/app/untis-mobile/id926186904,0,0,0,0,0.015873015873015872,0
id6444912481,UK ETA,Home Office,https://apps.apple.com/de/app/uk-eta/id6444912481,0,0,0,0,0.015625,0
id1087780386,Kaufland: Finde dein Angebot!,Schwarz IT KG,https://apps.apple.com/de/app/kaufland-finde-dein-angebot/id1087780386,0,0,0,0,0.015384615384615385,0
id6741796873,TikTok Pro,TikTok Ltd.,https://apps.apple.com/de/app/tiktok-pro/id6741796873,0,0,0,0,0.014925373134328358,0
id1531860284,Action,Action Service & Distributie BV.,https://apps.apple.com/de/app/action/id1531860284,0,0,0,0,0.014705882352941176,0
/id563488727,S-pushTAN fÃ¼r iPhone und iPad,Star Finanz GmbH,https://apps.apple.com/de/app/s-pushtan-f%C3%BCr-iphone-und-ipad/id563488727,0,0,0,0,0.014492753623188406,0
/id932002377,drawnames | Online Wichteln,Meetrix Online,https://apps.apple.com/de/app/drawnames-online-wichteln/id932002377,0,0,0,0,0.013513513513513514,0.06666666666666667
/id320599923,Sparkasse Ihre mobile Filiale,Star Finanz GmbH,https://apps.apple.com/de/app/sparkasse-ihre-mobile-filiale/id320599923,0,0,0,0,0.013157894736842105,0
id1580330718,WePlay - Impostor Online,WEJOY PTE. LTD.,https://apps.apple.com/de/app/weplay-impostor-online/id1580330718,0,0,0,0,0.01282051282051282,0
/id946099227,Yazio: KI Kalorien ZÃ¤hler,YAZIO,https://apps.apple.com/de/app/yazio-ki-kalorien-z%C3%A4hler/id946099227,0,0,0,0,0.012658227848101266,0
id1104967519,Shop Apotheke: E-Rezept & mehr,Shop-Apotheke Service B.V.,https://apps.apple.com/de/app/shop-apotheke-e-rezept-mehr/id1104967519,0,0,0,0,0.012345679012345678,0
id6468877043,TK-Ident,Techniker Krankenkasse (TK),https://apps.apple.com/de/app/tk-ident/id6468877043,0,0,0,0,0.012048192771084338,0
/id985244644,ABOUT YOU Mode Online Shop,ABOUT YOU GmbH,https://apps.apple.com/de/app/about-you-mode-online-shop/id985244644,0,0,0,0,0.011764705882352941,0
/id705079381,GetYourGuide: Planen & buchen,GetYourGuide,https://apps.apple.com/de/app/getyourguide-planen-buchen/id705079381,0,0,0,0,0.011494252873563218,0
/id595287172,Hinge Dating App: Match & Date,"Hinge, Inc.",https://apps.apple.com/de/app/hinge-dating-app-match-date/id595287172,0,0,0,0,0.011235955056179775,0
id1475911720,Airalo: eSIM-Reisen & Internet,Airalo,https://apps.apple.com/de/app/airalo-esim-reisen-internet/id1475911720,0,0,0,0,0.010869565217391304,0
/id999762739,POSTIDENT,Deutsche Post AG,https://apps.apple.com/de/app/postident/id999762739,0,0,0,0,0.010752688172043012,0
/id504270602,Ryanair,Ryanair Ltd.,https://apps.apple.com/de/app/ryanair/id504270602,0,0,0,0,0.010638297872340425,0
/id471268068,Burger King Deutschland,Burger King Corporation,https://apps.apple.com/de/app/burger-king-deutschland/id471268068,0,0,0,0,0.010416666666666666,0
id1440301673,Dott (frÃ¼her TIER),Dott B.V.,https://apps.apple.com/de/app/dott-fr%C3%BCher-tier/id1440301673,0,0,0,0,0.010309278350515464,0
/id826510222,Joyn | deine Streaming App,Joyn GmbH,https://apps.apple.com/de/app/joyn-deine-streaming-app/id826510222,0,0,0,0,0.01020408163265306,0
id1406830270,Meine AOK,AOK Bundesverband,https://apps.apple.com/de/app/meine-aok/id1406830270,0,0,0,0,0.01,0
/id938033081,myGov,Australian Government,https://apps.apple.com/au/app/mygov/id938033081,0,0,0,0,0,1.0
id1100096880,BOM Weather,Bureau of Meteorology,https://apps.apple.com/au/app/bom-weather/id1100096880,0,0,0,0,0,0.25
/id418221992,Sportsbet - Online Betting App,sportsbet.com.au,https://apps.apple.com/au/app/sportsbet-online-betting-app/id418221992,0,0,0,0,0,0.1
id6477397747,David Jones,David Jones Limited,https://apps.apple.com/au/app/david-jones/id6477397747,0,0,0,0,0,0.08333333333333333
/id380897313,Australia Post,Australia Post,https://apps.apple.com/au/app/australia-post/id380897313,0,0,0,0,0,0.07142857142857142
id1570190122,Subway® Australia,Simplicity Loyalty,https://apps.apple.com/au/app/subway-australia/id1570190122,0,0,0,0,0,0.0625
/id454379421,Ticketek AU,Ticketek Pty Ltd,https://apps.apple.com/au/app/ticketek-au/id454379421,0,0,0,0,0,0.058823529411764705
id1589874371,BIG W,Woolworths Group Limited,https://apps.apple.com/au/app/big-w/id1589874371,0,0,0,0,0,0.05555555555555555
id1397699449,myID - Australian Government,Australian Taxation Office,https://apps.apple.com/au/app/myid-australian-government/id1397699449,0,0,0,0,0,0.05263157894736842
id1489403660,Everyday Rewards,Woolworths Group Limited,https://apps.apple.com/au/app/everyday-rewards/id1489403660,0,0,0,0,0,0.043478260869565216
/id681752345,"Trip.com: Book Flights, Hotels",Trip.com Travel Singapore Pte. Ltd.  ,https://apps.apple.com/au/app/trip-com-book-flights-hotels/id681752345,0,0,0,0,0,0.04
/id612261027,Wise,Wise Payments Ltd,https://apps.apple.com/au/app/wise/id612261027,0,0,0,0,0,0.029411764705882353
/id377842707,Flybuys,Loyalty Pacific Pty Ltd,https://apps.apple.com/au/app/flybuys/id377842707,0,0,0,0,0,0.02857142857142857
/id757696633,HotDoc,HotDoc,https://apps.apple.com/au/app/hotdoc/id757696633,0,0,0,0,0,0.02564102564102564
/id364500613,TAB – Racing & Sports Betting,Tabcorp,https://apps.apple.com/au/app/tab-racing-sports-betting/id364500613,0,0,0,0,0,0.025
id1053752571,EatClub - Restaurant Deals,EATCLUB PTY LTD,https://apps.apple.com/au/app/eatclub-restaurant-deals/id1053752571,0,0,0,0,0,0.024390243902439025
id1664619141,myVicRoads,VicRoads,https://apps.apple.com/au/app/myvicroads/id1664619141,0,0,0,0,0,0.023809523809523808
id1362398401,DiDi Rider: Affordable rides,DiDi,https://apps.apple.com/au/app/didi-rider-affordable-rides/id1362398401,0,0,0,0,0,0.023255813953488372
/id529118855,Coles,Coles Supermarkets Australia Pty Ltd,https://apps.apple.com/au/app/coles/id529118855,0,0,0,0,0,0.022727272727272728
/id310251202,CommBank,Commonwealth Bank of Australia,https://apps.apple.com/au/app/commbank/id310251202,0,0,0,0,0,0.021739130434782608
/id975089690,Woolworths,Woolworths Group Limited,https://apps.apple.com/au/app/woolworths/id975089690,0,0,0,0,0,0.02127659574468085
/id640437525,Qantas Airways,Qantas Airways Limited,https://apps.apple.com/au/app/qantas-airways/id640437525,0,0,0,0,0,0.019230769230769232
/id319908646,Domain Real Estate & Property,Domain Holdings Australia,https://apps.apple.com/au/app/domain-real-estate-property/id319908646,0,0,0,0,0,0.018518518518518517
/id520400855,SEEK Jobs Search & Employment,SEEK Ltd.,https://apps.apple.com/au/app/seek-jobs-search-employment/id520400855,0,0,0,0,0,0.017543859649122806
/id647268330,"Grab: Taxi Ride, Food Delivery",Grab.com,https://apps.apple.com/au/app/grab-taxi-ride-food-delivery/id647268330,0,0,0,0,0,0.01694915254237288
id1060472593,Virgin Australia,VIRGIN AUSTRALIA HOLDINGS PTY LIMITED,https://apps.apple.com/au/app/virgin-australia/id1060472593,0,0,0,0,0,0.01639344262295082
id1463355630,BWS,Endeavour Group Limited,https://apps.apple.com/au/app/bws/id1463355630,0,0,0,0,0,0.016129032258064516
id1611129681,Shop Kmart Low Prices For Life,Kmart Australia Limited,https://apps.apple.com/au/app/shop-kmart-low-prices-for-life/id1611129681,0,0,0,0,0,0.015873015873015872
id1617796159,SEEK Pass,SEEK Pass Pty Ltd,https://apps.apple.com/au/app/seek-pass/id1617796159,0,0,0,0,0,0.015151515151515152
id1105300599,MyMacca's,McDonald’s Australia Limited,https://apps.apple.com/au/app/mymaccas/id1105300599,0,0,0,0,0,0.014705882352941176
id1559409852,Costco Wholesale Australia,Costco Wholesale Corporation,https://apps.apple.com/au/app/costco-wholesale-australia/id1559409852,0,0,0,0,0,0.014492753623188406
id6746781192,Imposter Who? - Word Game,Sokak Technologies Inc.,https://apps.apple.com/au/app/imposter-who-word-game/id6746781192,0,0,0,0,0,0.014285714285714285
id1086505626,ShopBack: Shop & Earn Cashback,eCommerce Enablers Pte Ltd,https://apps.apple.com/au/app/shopback-shop-earn-cashback/id1086505626,0,0,0,0,0,0.014084507042253521
/id595292048,Guzman y Gomez (GYG) Mexican,Guzman y Gomez (GYG) Mexican Taqueria,https://apps.apple.com/au/app/guzman-y-gomez-gyg-mexican/id595292048,0,0,0,0,0,0.013513513513513514
/id859120662,UNIQLO AU,"UNIQLO CO., LTD.",https://apps.apple.com/au/app/uniqlo-au/id859120662,0,0,0,0,0,0.013333333333333334
/id518981155,Hungry Jack’s Deals & Ordering,HUNGRY JACK'S AUSTRALIA PTY LTD,https://apps.apple.com/au/app/hungry-jacks-deals-ordering/id518981155,0,0,0,0,0,0.012658227848101266
id1092799236,Yuka - Food & Cosmetic scanner,Yuca,https://apps.apple.com/au/app/yuka-food-cosmetic-scanner/id1092799236,0,0,0,0,0,0.0125
/id404667893,realestate.com.au - Property,realestate.com.au Pty Ltd,https://apps.apple.com/au/app/realestate-com-au-property/id404667893,0,0,0,0,0,0.012345679012345678
/id979410553,AGL,AGL Energy Limited,https://apps.apple.com/au/app/agl/id979410553,0,0,0,0,0,0.012195121951219513
id6504676908,Translink,Department of Transport and Main Roads,https://apps.apple.com/au/app/translink/id6504676908,0,0,0,0,0,0.011904761904761904
id1230286588,"Afterpay. Buy now, pay it in 4",Afterpay,https://apps.apple.com/au/app/afterpay-buy-now-pay-it-in-4/id1230286588,0,0,0,0,0,0.011627906976744186
/id725748250,KFC - Order On The Go,KFC Australia,https://apps.apple.com/au/app/kfc-order-on-the-go/id725748250,0,0,0,0,0,0.011494252873563218
/id299111811,Westpac,Westpac Banking Corporation,https://apps.apple.com/au/app/westpac/id299111811,0,0,0,0,0,0.011111111111111112
id1476031964,Bunnings,Bunnings Group Limited,https://apps.apple.com/au/app/bunnings/id1476031964,0,0,0,0,0,0.010869565217391304
id6445849909,UKG Pro,UKG INC.,https://apps.apple.com/au/app/ukg-pro/id6445849909,0,0,0,0,0,0.010752688172043012
/id542088539,9Now,NINE NETWORK AUSTRALIA PTY LTD,https://apps.apple.com/au/app/9now/id542088539,0,0,0,0,0,0.010638297872340425
/id592978502,WillyWeather,WillyWeather (AU) Pty Ltd,https://apps.apple.com/au/app/willyweather/id592978502,0,0,0,0,0,0.010526315789473684
id1166823295,Linkt,Transurban Limited,https://apps.apple.com/au/app/linkt/id1166823295,0,0,0,0,0,0.010101010101010102
/id543829966,My Telstra,Telstra Corporation Ltd,https://apps.apple.com/au/app/my-telstra/id543829966,0,0,0,0,0,0.01
